,TO STATION NAME,Trip_Duration,Trip,Start_Coords,End_Coords,Median_Duration_Mins,Median_Unix_StartTime,Median_Age,Size,Public_Duration
2259,Fort Dearborn Dr & 31st St,11.883333333333333,"41.856268,-87.613348|41.838556,-87.60821800000001","41.856268,-87.613348","41.838556,-87.60821800000001",12.816666666666665,1495396200,30.5,148,
398,Sheffield Ave & Fullerton Ave,4.166666666666667,"41.928773,-87.663913|41.92560188,-87.65370804","41.928773,-87.663913","41.92560188,-87.65370804",4.6,1495006740,30.0,145,
575,Lake Shore Dr & North Blvd,9.583333333333334,"41.892278000000005,-87.612043|41.911722,-87.626804","41.892278000000005,-87.612043","41.911722,-87.626804",14.616666666666667,1495375980,31.0,145,
2410,Lake Shore Dr & Monroe St,15.15,"41.856268,-87.613348|41.880958,-87.616743","41.856268,-87.613348","41.880958,-87.616743",14.633333333333333,1495722360,40.0,144,
203,Sheffield Ave & Fullerton Ave,2.75,"41.929142999999996,-87.649077|41.92560188,-87.65370804","41.929142999999996,-87.649077","41.92560188,-87.65370804",3.25,1494919980,38.0,143,
2426,Calumet Ave & 33rd St,2.7,"41.834734000000005,-87.625813|41.8349,-87.61793","41.834734000000005,-87.625813","41.8349,-87.61793",3.983333333333333,1494631740,50.0,141,
3068,State St & Randolph St,3.9166666666666665,"41.884728,-87.61952099999999|41.8847302,-87.62773357","41.884728,-87.61952099999999","41.8847302,-87.62773357",3.8333333333333335,1494868560,33.0,141,
3499,Indiana Ave & Roosevelt Rd,4.05,"41.87785,-87.62408|41.867888,-87.623041","41.87785,-87.62408","41.867888,-87.623041",6.708333333333334,1494954840,31.0,138,
274,LaSalle St & Jackson Blvd,6.25,"41.883379999999995,-87.64116999999999|41.878170000000004,-87.631985","41.883379999999995,-87.64116999999999","41.878170000000004,-87.631985",6.166666666666668,1494834420,33.0,137,
168,Clinton St & Madison St,6.033333333333332,"41.877749,-87.649633|41.882242,-87.64106600000001","41.877749,-87.649633","41.882242,-87.64106600000001",6.183333333333334,1495009860,40.0,137,
18822,Fort Dearborn Dr & 31st St,20.15,"41.842052,-87.617|41.838556,-87.60821800000001","41.842052,-87.617","41.838556,-87.60821800000001",8.966666666666667,1495139040,36.5,137,
2011,Sheridan Rd & Noyes St (NU),3.933333333333333,"42.050491,-87.677821|42.058239,-87.677432","42.050491,-87.677821","42.058239,-87.677432",4.266666666666667,1494900240,34.0,136,
3728,Clinton St & Madison St,11.716666666666667,"41.88389277,-87.62464914|41.882242,-87.64106600000001","41.88389277,-87.62464914","41.882242,-87.64106600000001",9.016666666666667,1494955320,34.0,135,
318,Canal St & Madison St,7.0,"41.88389277,-87.62464914|41.882090999999996,-87.639833","41.88389277,-87.62464914","41.882090999999996,-87.639833",7.5,1494958200,41.5,135,
798,LaSalle St & Jackson Blvd,6.133333333333334,"41.882242,-87.64106600000001|41.878170000000004,-87.631985","41.882242,-87.64106600000001","41.878170000000004,-87.631985",5.75,1495003560,31.0,135,
2198,Southport Ave & Wellington Ave,3.6666666666666665,"41.936265999999996,-87.652662|41.935733,-87.663576","41.936265999999996,-87.652662","41.935733,-87.663576",3.983333333333333,1494869850,31.5,132,
165,Hampden Ct & Diversey Pkwy,3.466666666666667,"41.932418,-87.65270500000001|41.93262,-87.642385","41.932418,-87.65270500000001","41.93262,-87.642385",4.1,1494872010,40.0,130,
3290,Canal St & Adams St,9.666666666666666,"41.886024,-87.624117|41.879255,-87.639904","41.886024,-87.624117","41.879255,-87.639904",11.15,1494953280,37.0,129,
3675,Pine Grove Ave & Irving Park Rd,2.816666666666667,"41.954245,-87.65440600000001|41.954383,-87.648043","41.954245,-87.65440600000001","41.954383,-87.648043",3.0250000000000004,1495037520,28.0,128,
6127,Theater on the Lake,11.8,"41.90096039,-87.62377664|41.926277,-87.630834","41.90096039,-87.62377664","41.926277,-87.630834",15.008333333333333,1494965370,57.0,128,
3336,Canal St & Adams St,13.8,"41.884728,-87.61952099999999|41.879255,-87.639904","41.884728,-87.61952099999999","41.879255,-87.639904",12.191666666666665,1494865470,33.0,128,
2268,Ellis Ave & 60th St,3.8,"41.791478000000005,-87.599861|41.78509715,-87.60107276","41.791478000000005,-87.599861","41.78509715,-87.60107276",3.983333333333333,1494687960,43.0,127,
2934,Michigan Ave & 18th St,8.533333333333333,"41.867227,-87.625961|41.857813,-87.62455","41.867227,-87.625961","41.857813,-87.62455",4.916666666666667,1494957600,36.0,127,
2075,Clinton St & Washington Blvd,9.883333333333333,"41.894448,-87.622663|41.883379999999995,-87.64116999999999","41.894448,-87.622663","41.883379999999995,-87.64116999999999",12.033333333333333,1495036920,39.5,127,
2347,Streeter Dr & Grand Ave,18.216666666666665,"41.911722,-87.626804|41.892278000000005,-87.612043","41.911722,-87.626804","41.892278000000005,-87.612043",13.416666666666664,1495364820,27.0,125,
2112,Sheffield Ave & Fullerton Ave,3.0,"41.928886999999996,-87.658971|41.92560188,-87.65370804","41.928886999999996,-87.658971","41.92560188,-87.65370804",3.3833333333333333,1495025460,48.0,125,
791,Kingsbury St & Kinzie St,3.1166666666666667,"41.893882,-87.641711|41.88917683,-87.63850577","41.893882,-87.641711","41.88917683,-87.63850577",3.1,1494870240,32.0,125,
2769,Clinton St & Washington Blvd,10.0,"41.886024,-87.624117|41.883379999999995,-87.64116999999999","41.886024,-87.624117","41.883379999999995,-87.64116999999999",8.55,1494608760,31.5,125,
2975,Canal St & Madison St,7.866666666666666,"41.878170000000004,-87.631985|41.882090999999996,-87.639833","41.878170000000004,-87.631985","41.882090999999996,-87.639833",5.366666666666666,1494949710,50.0,124,
3797,Damen Ave & Division St,2.783333333333333,"41.90345,-87.66774699999999|41.90331,-87.67695","41.90345,-87.66774699999999","41.90331,-87.67695",3.15,1494877020,27.0,122,
915,Millennium Park,6.466666666666668,"41.867888,-87.623041|41.8810317,-87.62408432","41.867888,-87.623041","41.8810317,-87.62408432",8.875,1494924450,34.0,122,
64,Larrabee St & Kingsbury St,10.766666666666667,"41.879255,-87.639904|41.897764,-87.642884","41.879255,-87.639904","41.897764,-87.642884",10.766666666666667,1494916440,41.0,121,
4792,Kingsbury St & Erie St,3.066666666666667,"41.88917683,-87.63850577|41.893882,-87.641711","41.88917683,-87.63850577","41.893882,-87.641711",3.033333333333333,1495025850,35.0,120,
2753,Halsted St & Wrightwood Ave,3.216666666666667,"41.92560188,-87.65370804|41.929142999999996,-87.649077","41.92560188,-87.65370804","41.929142999999996,-87.649077",3.3833333333333333,1495028940,35.0,119,
662,Wacker Dr & Washington St,6.966666666666668,"41.88389277,-87.62464914|41.88327159,-87.63731329","41.88389277,-87.62464914","41.88327159,-87.63731329",6.741666666666667,1494953910,39.5,118,
3332,Clinton St & Madison St,9.266666666666667,"41.886024,-87.624117|41.882242,-87.64106600000001","41.886024,-87.624117","41.882242,-87.64106600000001",9.158333333333333,1494908100,31.0,118,
249,Morgan St & Lake St,4.433333333333334,"41.883379999999995,-87.64116999999999|41.88548331,-87.65230486","41.883379999999995,-87.64116999999999","41.88548331,-87.65230486",5.441666666666666,1494921000,37.0,118,
6980,Streeter Dr & Grand Ave,4.383333333333334,"41.892278000000005,-87.612043|41.892278000000005,-87.612043","41.892278000000005,-87.612043","41.892278000000005,-87.612043",12.908333333333333,1495445430,37.0,118,
1617,Canal St & Adams St,6.45,"41.87947235,-87.62568861|41.879255,-87.639904","41.87947235,-87.62568861","41.879255,-87.639904",5.741666666666667,1494907050,39.0,118,
5999,Lake Shore Dr & Monroe St,31.066666666666666,"41.892278000000005,-87.612043|41.880958,-87.616743","41.892278000000005,-87.612043","41.880958,-87.616743",10.441666666666666,1495766340,45.0,118,
2732,Sheridan Rd & Montrose Ave,6.333333333333332,"41.954245,-87.65440600000001|41.96167,-87.65464","41.954245,-87.65440600000001","41.96167,-87.65464",4.15,1494950820,32.0,117,
7673,MLK Jr Dr & 29th St,10.566666666666666,"41.842052,-87.617|41.842052,-87.617","41.842052,-87.617","41.842052,-87.617",8.466666666666667,1495184040,36.0,117,
1982,Damen Ave & Pierce Ave,4.016666666666667,"41.899714,-87.677234|41.90939601,-87.67769193","41.899714,-87.677234","41.90939601,-87.67769193",4.35,1494915720,34.0,117,
2700,Desplaines St & Kinzie St,5.1,"41.88917683,-87.63850577|41.88871604,-87.64444785","41.88917683,-87.63850577","41.88871604,-87.64444785",2.933333333333333,1494911700,34.0,116,
248,Damen Ave & Pierce Ave,2.1333333333333333,"41.90331,-87.67695|41.90939601,-87.67769193","41.90331,-87.67695","41.90939601,-87.67769193",2.85,1494854820,39.0,116,
1205,Michigan Ave & Washington St,8.7,"41.880317,-87.63518499999999|41.88389277,-87.62464914","41.880317,-87.63518499999999","41.88389277,-87.62464914",7.033333333333332,1494982410,34.0,114,
3269,Kimbark Ave & 53rd St,8.316666666666666,"41.791478000000005,-87.599861|41.799568,-87.594747","41.791478000000005,-87.599861","41.799568,-87.594747",5.85,1494874740,30.0,113,
641,Sheridan Rd & Irving Park Rd,2.716666666666667,"41.954383,-87.648043|41.954245,-87.65440600000001","41.954383,-87.648043","41.954245,-87.65440600000001",3.1166666666666667,1495011420,27.0,111,
494,California Ave & Milwaukee Ave,4.5,"41.921525,-87.70732199999999|41.922695000000004,-87.697153","41.921525,-87.70732199999999","41.922695000000004,-87.697153",4.583333333333333,1494836940,37.0,111,
5037,State St & 33rd St,3.95,"41.838842,-87.62185699999999|41.834734000000005,-87.625813","41.838842,-87.62185699999999","41.834734000000005,-87.625813",4.616666666666666,1495115610,30.5,110,
3410,Clinton St & Madison St,10.75,"41.884728,-87.61952099999999|41.882242,-87.64106600000001","41.884728,-87.61952099999999","41.882242,-87.64106600000001",9.925,1494564930,30.0,110,
1284,Green St & Madison St,3.783333333333333,"41.882242,-87.64106600000001|41.881892,-87.64878900000001","41.882242,-87.64106600000001","41.881892,-87.64878900000001",3.6666666666666665,1494920400,30.0,109,
1334,Clinton St & Jackson Blvd,3.45,"41.877749,-87.649633|41.878534,-87.640978","41.877749,-87.649633","41.878534,-87.640978",3.8666666666666663,1495009200,27.0,109,
3613,Damen Ave & Augusta Blvd,4.233333333333333,"41.90939601,-87.67769193|41.899714,-87.677234","41.90939601,-87.67769193","41.899714,-87.677234",4.333333333333333,1494862770,26.0,108,
537,Wilton Ave & Diversey Pkwy,4.55,"41.929546,-87.643118|41.932418,-87.65270500000001","41.929546,-87.643118","41.932418,-87.65270500000001",4.775,1495050630,40.0,108,
146,Columbus Dr & Randolph St,10.833333333333336,"41.883379999999995,-87.64116999999999|41.884728,-87.61952099999999","41.883379999999995,-87.64116999999999","41.884728,-87.61952099999999",10.908333333333333,1494921000,40.0,108,
3190,Canal St & Madison St,5.05,"41.88131982,-87.62952092|41.882090999999996,-87.639833","41.88131982,-87.62952092","41.882090999999996,-87.639833",4.541666666666666,1494865650,43.0,108,
3196,Canal St & Adams St,10.2,"41.897764,-87.642884|41.879255,-87.639904","41.897764,-87.642884","41.879255,-87.639904",10.975,1494952710,21.0,106,
2153,Wabash Ave & Roosevelt Rd,3.75,"41.860384,-87.625813|41.867227,-87.625961","41.860384,-87.625813","41.867227,-87.625961",3.583333333333333,1494856560,33.0,106,
4144,Racine Ave & Wrightwood Ave,4.483333333333333,"41.92560188,-87.65370804|41.928886999999996,-87.658971","41.92560188,-87.65370804","41.928886999999996,-87.658971",3.675,1494912180,40.0,104,
1551,Kingsbury St & Kinzie St,13.833333333333336,"41.878534,-87.640978|41.88917683,-87.63850577","41.878534,-87.640978","41.88917683,-87.63850577",7.791666666666666,1494806220,30.0,104,
5876,Michigan Ave & Washington St,8.75,"41.880884,-87.639525|41.88389277,-87.62464914","41.880884,-87.639525","41.88389277,-87.62464914",8.266666666666666,1495096770,36.0,104,
3233,Sheridan Rd & Buena Ave,2.4166666666666665,"41.954245,-87.65440600000001|41.958494,-87.654966","41.954245,-87.65440600000001","41.958494,-87.654966",2.7583333333333333,1494972270,48.0,104,
183,Wells St & Huron St,6.433333333333334,"41.883379999999995,-87.64116999999999|41.894729,-87.634371","41.883379999999995,-87.64116999999999","41.894729,-87.634371",9.366666666666667,1494836700,38.0,103,
909,Wilton Ave & Belmont Ave,2.7666666666666666,"41.940106,-87.645451|41.94018,-87.65304","41.940106,-87.645451","41.94018,-87.65304",3.1,1494930300,39.0,102,
603,Franklin St & Jackson Blvd,5.033333333333333,"41.882242,-87.64106600000001|41.87770796,-87.63532114","41.882242,-87.64106600000001","41.87770796,-87.63532114",4.75,1494924660,28.0,102,
1374,Sheridan Rd & Irving Park Rd,2.55,"41.958494,-87.654966|41.954245,-87.65440600000001","41.958494,-87.654966","41.954245,-87.65440600000001",2.525,1495052760,27.0,102,
355,Damen Ave & Pierce Ave,2.95,"41.907781,-87.685854|41.90939601,-87.67769193","41.907781,-87.685854","41.90939601,-87.67769193",3.3,1494917820,32.0,101,
1317,Columbus Dr & Randolph St,8.233333333333333,"41.88327159,-87.63731329|41.884728,-87.61952099999999","41.88327159,-87.63731329","41.884728,-87.61952099999999",9.083333333333332,1495011150,33.0,100,
3340,Lakefront Trail & Bryn Mawr Ave,23.516666666666666,"41.926277,-87.630834|41.984036700000004,-87.65231047","41.926277,-87.630834","41.984036700000004,-87.65231047",24.84166666666667,1495024980,34.0,100,
490,Clinton St & Madison St,6.1,"41.87500914,-87.63310582|41.882242,-87.64106600000001","41.87500914,-87.63310582","41.882242,-87.64106600000001",6.708333333333334,1494923280,36.0,100,
2897,Clinton St & Jackson Blvd,14.166666666666664,"41.869153999999995,-87.67104499999999|41.878534,-87.640978","41.869153999999995,-87.67104499999999","41.878534,-87.640978",15.6,1494952560,32.0,99,
2997,Michigan Ave & Washington St,5.5,"41.882664,-87.63253|41.88389277,-87.62464914","41.882664,-87.63253","41.88389277,-87.62464914",4.55,1494922680,30.0,99,
1936,Canal St & Madison St,8.85,"41.886024,-87.624117|41.882090999999996,-87.639833","41.886024,-87.624117","41.882090999999996,-87.639833",9.066666666666666,1494607320,33.0,99,
3171,Canal St & Adams St,8.433333333333334,"41.893882,-87.641711|41.879255,-87.639904","41.893882,-87.641711","41.879255,-87.639904",8.9,1494957060,33.0,99,
148,Clinton St & Washington Blvd,5.533333333333332,"41.893882,-87.641711|41.883379999999995,-87.64116999999999","41.893882,-87.641711","41.883379999999995,-87.64116999999999",6.583333333333332,1494922260,25.0,97,
3259,Canal St & Adams St,12.266666666666667,"41.893992,-87.62931800000001|41.879255,-87.639904","41.893992,-87.62931800000001","41.879255,-87.639904",11.766666666666667,1494868440,48.5,97,
2760,Michigan Ave & Oak St,10.766666666666667,"41.926277,-87.630834|41.90096039,-87.62377664","41.926277,-87.630834","41.90096039,-87.62377664",14.25,1495092780,33.0,97,
2297,Chicago Ave & Sheridan Rd,5.133333333333334,"42.058239,-87.677432|42.050491,-87.677821","42.058239,-87.677432","42.050491,-87.677821",4.516666666666667,1494933450,45.0,96,
1162,Burnham Harbor,19.916666666666668,"41.856268,-87.613348|41.856268,-87.613348","41.856268,-87.613348","41.856268,-87.613348",18.700000000000006,1495385940,35.0,96,
2831,Clinton St & Washington Blvd,7.966666666666668,"41.894729,-87.634371|41.883379999999995,-87.64116999999999","41.894729,-87.634371","41.883379999999995,-87.64116999999999",8.399999999999999,1494864840,29.5,96,
809,State St & Van Buren St,3.683333333333333,"41.87770796,-87.63532114|41.877181,-87.627844","41.87770796,-87.63532114","41.877181,-87.627844",3.716666666666667,1494921420,39.0,96,
12773,Calumet Ave & 33rd St,22.63333333333333,"41.842052,-87.617|41.8349,-87.61793","41.842052,-87.617","41.8349,-87.61793",4.883333333333333,1495122600,39.0,96,
647,Clark St & Randolph St,5.216666666666667,"41.884728,-87.61952099999999|41.88457623,-87.63188991","41.884728,-87.61952099999999","41.88457623,-87.63188991",5.433333333333334,1495012110,26.5,96,
1091,Clinton St & Madison St,2.2,"41.885637,-87.641823|41.882242,-87.64106600000001","41.885637,-87.641823","41.882242,-87.64106600000001",2.216666666666667,1494759120,51.0,95,
3453,Clinton St & Madison St,10.883333333333333,"41.878170000000004,-87.631985|41.882242,-87.64106600000001","41.878170000000004,-87.631985","41.882242,-87.64106600000001",6.15,1494864180,49.0,95,
2879,MLK Jr Dr & 29th St,3.75,"41.8349,-87.61793|41.842052,-87.617","41.8349,-87.61793","41.842052,-87.617",5.058333333333334,1495016790,30.0,94,
38,Clinton St & Madison St,4.716666666666667,"41.88917683,-87.63850577|41.882242,-87.64106600000001","41.88917683,-87.63850577","41.882242,-87.64106600000001",4.725,1494908010,60.0,94,
1814,University Ave & 57th St,6.666666666666668,"41.799568,-87.594747|41.791478000000005,-87.599861","41.799568,-87.594747","41.791478000000005,-87.599861",6.433333333333334,1494930120,29.5,93,
238,Kingsbury St & Kinzie St,4.4,"41.882242,-87.64106600000001|41.88917683,-87.63850577","41.882242,-87.64106600000001","41.88917683,-87.63850577",5.85,1495041660,26.0,93,
1746,Ellis Ave & 60th St,5.3,"41.79430062,-87.60144977|41.78509715,-87.60107276","41.79430062,-87.60144977","41.78509715,-87.60107276",4.541666666666666,1495079130,31.0,92,
321,Peoria St & Jackson Blvd,4.083333333333333,"41.882242,-87.64106600000001|41.877749,-87.649633","41.882242,-87.64106600000001","41.877749,-87.649633",5.658333333333332,1495011030,43.0,92,
819,California Ave & Milwaukee Ave,5.75,"41.91751339,-87.70180896|41.922695000000004,-87.697153","41.91751339,-87.70180896","41.922695000000004,-87.697153",4.425000000000002,1494940410,39.0,92,
2211,Burnham Harbor,16.816666666666666,"41.880958,-87.616743|41.856268,-87.613348","41.880958,-87.616743","41.856268,-87.613348",15.666666666666664,1495386540,31.5,91,
501,Sheridan Rd & Irving Park Rd,5.066666666666666,"41.957879,-87.649519|41.954245,-87.65440600000001","41.957879,-87.649519","41.954245,-87.65440600000001",4.066666666666666,1494868740,27.0,91,
3373,Financial Pl & Congress Pkwy,4.966666666666667,"41.882242,-87.64106600000001|41.87500914,-87.63310582","41.882242,-87.64106600000001","41.87500914,-87.63310582",7.3,1494954840,31.0,91,
307,Rush St & Hubbard St,7.85,"41.883379999999995,-87.64116999999999|41.890011,-87.626293","41.883379999999995,-87.64116999999999","41.890011,-87.626293",8.683333333333334,1494837180,36.0,91,
3323,Broadway & Belmont Ave,3.95,"41.94018,-87.65304|41.940106,-87.645451","41.94018,-87.65304","41.940106,-87.645451",3.316666666666667,1495040700,43.0,91,
3753,Clarendon Ave & Gordon Ter,3.1333333333333333,"41.954245,-87.65440600000001|41.957879,-87.649519","41.954245,-87.65440600000001","41.957879,-87.649519",3.5250000000000004,1494952080,24.0,90,
3941,Kingsbury St & Kinzie St,2.333333333333333,"41.88871604,-87.64444785|41.88917683,-87.63850577","41.88871604,-87.64444785","41.88917683,-87.63850577",2.8666666666666667,1494769200,47.0,90,
699,Larrabee St & Kingsbury St,3.45,"41.896776,-87.635633|41.897764,-87.642884","41.896776,-87.635633","41.897764,-87.642884",3.35,1495008120,43.0,90,
2500,Indiana Ave & Roosevelt Rd,8.05,"41.8810317,-87.62408432|41.867888,-87.623041","41.8810317,-87.62408432","41.867888,-87.623041",8.85,1495060560,64.0,89,
592,Kingsbury St & Kinzie St,8.7,"41.879255,-87.639904|41.88917683,-87.63850577","41.879255,-87.639904","41.88917683,-87.63850577",7.6,1494914520,34.0,89,
1981,Orleans St & Merchandise Mart Plaza,6.05,"41.883379999999995,-87.64116999999999|41.888243,-87.63639","41.883379999999995,-87.64116999999999","41.888243,-87.63639",6.883333333333334,1494951960,30.0,89,
4618,MLK Jr Dr & 29th St,6.55,"41.838842,-87.62185699999999|41.842052,-87.617","41.838842,-87.62185699999999","41.842052,-87.617",4.783333333333333,1495127640,35.0,89,
1203,Kedzie Ave & Palmer Ct,4.616666666666666,"41.922695000000004,-87.697153|41.921525,-87.70732199999999","41.922695000000004,-87.697153","41.921525,-87.70732199999999",4.633333333333334,1494628800,26.0,89,
3038,Benson Ave & Church St,6.033333333333332,"42.052939,-87.673447|42.048214,-87.683485","42.052939,-87.673447","42.048214,-87.683485",6.183333333333334,1494865020,49.5,89,
808,Franklin St & Jackson Blvd,3.55,"41.877181,-87.627844|41.87770796,-87.63532114","41.877181,-87.627844","41.87770796,-87.63532114",3.55,1494867060,37.5,89,
1432,Sedgwick St & North Ave,3.5166666666666666,"41.918306,-87.636282|41.911386,-87.638677","41.918306,-87.636282","41.911386,-87.638677",4.016666666666667,1494878460,48.0,89,
4590,Wabash Ave & Grand Ave,2.7666666666666666,"41.89186,-87.62062|41.891738000000004,-87.626937","41.89186,-87.62062","41.891738000000004,-87.626937",2.6083333333333334,1494990900,27.0,88,
1309,Sheridan Rd & Irving Park Rd,5.616666666666666,"41.96167,-87.65464|41.954245,-87.65440600000001","41.96167,-87.65464","41.954245,-87.65440600000001",4.716666666666667,1495042950,38.0,88,
1323,Michigan Ave & Washington St,8.983333333333333,"41.882242,-87.64106600000001|41.88389277,-87.62464914","41.882242,-87.64106600000001","41.88389277,-87.62464914",8.233333333333334,1494935790,33.0,88,
3661,Lake Park Ave & 56th St,5.133333333333334,"41.791478000000005,-87.599861|41.793242,-87.58778199999999","41.791478000000005,-87.599861","41.793242,-87.58778199999999",4.75,1494949890,32.0,88,
412,Canal St & Adams St,8.7,"41.88917683,-87.63850577|41.879255,-87.639904","41.88917683,-87.63850577","41.879255,-87.639904",6.816666666666666,1494950580,35.0,88,
604,Rockwell St & Eastwood Ave,3.183333333333333,"41.96152593,-87.69116504|41.96590014,-87.69363849","41.96152593,-87.69116504","41.96590014,-87.69363849",2.8666666666666667,1494836670,31.5,88,
4038,Clark St & Wrightwood Ave,4.433333333333334,"41.932418,-87.65270500000001|41.929546,-87.643118","41.932418,-87.65270500000001","41.929546,-87.643118",5.183333333333334,1495126560,38.0,87,
790,University Ave & 57th St,8.3,"41.793242,-87.58778199999999|41.791478000000005,-87.599861","41.793242,-87.58778199999999","41.791478000000005,-87.599861",5.05,1494852960,41.0,87,
859,Indiana Ave & 31st St,4.383333333333334,"41.842052,-87.617|41.838842,-87.62185699999999","41.842052,-87.617","41.838842,-87.62185699999999",4.483333333333333,1494986730,34.5,86,
743,Morgan St & Polk St,4.0,"41.872187,-87.661501|41.871736999999996,-87.65103","41.872187,-87.661501","41.871736999999996,-87.65103",5.066666666666666,1495246920,43.0,86,
598,University Library (NU),4.95,"42.048214,-87.683485|42.052939,-87.673447","42.048214,-87.683485","42.052939,-87.673447",5.866666666666667,1494921390,48.0,86,
4548,Damen Ave & Division St,2.966666666666667,"41.90939601,-87.67769193|41.90331,-87.67695","41.90939601,-87.67769193","41.90331,-87.67695",3.033333333333333,1495128630,31.5,86,
16826,Lake Shore Dr & North Blvd,21.88333333333333,"41.926277,-87.630834|41.911722,-87.626804","41.926277,-87.630834","41.911722,-87.626804",13.3,1495370340,43.0,85,
139,Clinton St & Madison St,2.5,"41.878534,-87.640978|41.882242,-87.64106600000001","41.878534,-87.640978","41.882242,-87.64106600000001",2.816666666666667,1494620580,30.0,85,
310,LaSalle St & Washington St,6.25,"41.883379999999995,-87.64116999999999|41.882664,-87.63253","41.883379999999995,-87.64116999999999","41.882664,-87.63253",4.683333333333334,1494832740,30.5,85,
7108,Broadway & Barry Ave,21.05,"41.94018,-87.65304|41.937725,-87.644095","41.94018,-87.65304","41.937725,-87.644095",4.666666666666667,1495132500,39.0,85,
1042,Canal St & Adams St,9.8,"41.88602083,-87.63087606|41.879255,-87.639904","41.88602083,-87.63087606","41.879255,-87.639904",7.241666666666667,1495034490,33.5,84,
1703,Clinton St & Washington Blvd,8.166666666666666,"41.88457623,-87.63188991|41.883379999999995,-87.64116999999999","41.88457623,-87.63188991","41.883379999999995,-87.64116999999999",4.824999999999998,1494934080,31.0,84,
3181,Benson Ave & Church St,7.066666666666666,"42.058239,-87.677432|42.048214,-87.683485","42.058239,-87.677432","42.048214,-87.683485",6.65,1494869940,42.0,83,
1451,Clinton St & Tilden St,4.25,"41.882242,-87.64106600000001|41.875885,-87.640795","41.882242,-87.64106600000001","41.875885,-87.640795",4.35,1494922980,36.5,83,
466,Kingsbury St & Kinzie St,4.783333333333333,"41.883379999999995,-87.64116999999999|41.88917683,-87.63850577","41.883379999999995,-87.64116999999999","41.88917683,-87.63850577",5.433333333333334,1494869220,30.0,83,
1578,Theater on the Lake,14.733333333333333,"41.926277,-87.630834|41.926277,-87.630834","41.926277,-87.630834","41.926277,-87.630834",20.133333333333333,1495116420,28.0,83,
1640,Daley Center Plaza,4.383333333333334,"41.88327159,-87.63731329|41.884240999999996,-87.629634","41.88327159,-87.63731329","41.884240999999996,-87.629634",4.383333333333334,1494863520,37.5,83,
1006,Daley Center Plaza,8.433333333333334,"41.87207763,-87.62954377|41.884240999999996,-87.629634","41.87207763,-87.62954377","41.884240999999996,-87.629634",7.933333333333334,1494845040,29.0,83,
5002,Marshfield Ave & Cortland St,3.883333333333333,"41.916027,-87.67741099999999|41.916017,-87.668879","41.916027,-87.67741099999999","41.916017,-87.668879",3.3583333333333334,1494969240,32.0,82,
1315,Wilton Ave & Belmont Ave,3.9,"41.943670000000004,-87.64895|41.94018,-87.65304","41.943670000000004,-87.64895","41.94018,-87.65304",3.5666666666666664,1494923100,27.5,82,
2558,Loomis St & Lexington St,3.95,"41.871736999999996,-87.65103|41.872187,-87.661501","41.871736999999996,-87.65103","41.872187,-87.661501",5.258333333333333,1495303650,52.0,82,
105,Theater on the Lake,21.08333333333333,"41.984036700000004,-87.65231047|41.926277,-87.630834","41.984036700000004,-87.65231047","41.926277,-87.630834",24.1,1495337250,28.0,82,
4134,Halsted St & Roscoe St,3.1,"41.94018,-87.65304|41.943670000000004,-87.64895","41.94018,-87.65304","41.943670000000004,-87.64895",3.566666666666667,1494870600,31.0,82,
3426,Ravenswood Ave & Balmoral Ave,4.95,"41.96909,-87.674237|41.97977022,-87.67581473","41.96909,-87.674237","41.97977022,-87.67581473",5.441666666666666,1495042920,33.0,82,
627,Wabash Ave & Roosevelt Rd,4.616666666666666,"41.857813,-87.62455|41.867227,-87.625961","41.857813,-87.62455","41.867227,-87.625961",4.8,1494991380,38.0,82,
3160,Western Ave & Division St,7.916666666666668,"41.90345,-87.66774699999999|41.902893,-87.687275","41.90345,-87.66774699999999","41.902893,-87.687275",6.908333333333332,1494954240,32.0,82,
1193,Clinton St & Madison St,4.633333333333334,"41.88871604,-87.64444785|41.882242,-87.64106600000001","41.88871604,-87.64444785","41.882242,-87.64106600000001",4.85,1495009980,36.0,81,
85,Wilton Ave & Belmont Ave,5.35,"41.937725,-87.644095|41.94018,-87.65304","41.937725,-87.644095","41.94018,-87.65304",4.833333333333333,1495090380,47.0,81,
6170,Montrose Harbor,17.066666666666666,"41.926277,-87.630834|41.963982,-87.638181","41.926277,-87.630834","41.963982,-87.638181",23.18333333333333,1495305720,33.0,81,
269,Wilton Ave & Diversey Pkwy,3.0166666666666666,"41.929142999999996,-87.649077|41.932418,-87.65270500000001","41.929142999999996,-87.649077","41.932418,-87.65270500000001",2.625,1495155480,33.0,80,
2718,Clinton St & Washington Blvd,3.6,"41.88917683,-87.63850577|41.883379999999995,-87.64116999999999","41.88917683,-87.63850577","41.883379999999995,-87.64116999999999",4.25,1494869310,28.0,80,
2255,Federal St & Polk St,7.6,"41.88131982,-87.62952092|41.87207763,-87.62954377","41.88131982,-87.62952092","41.87207763,-87.62954377",6.966666666666668,1494603660,33.0,79,
1933,Clinton St & Washington Blvd,8.333333333333334,"41.890011,-87.626293|41.883379999999995,-87.64116999999999","41.890011,-87.626293","41.883379999999995,-87.64116999999999",9.133333333333333,1494942780,36.0,78,
2952,Canal St & Madison St,4.1,"41.87934437,-87.63198522|41.882090999999996,-87.639833","41.87934437,-87.63198522","41.882090999999996,-87.639833",4.6083333333333325,1495123740,48.0,78,
