,Subs,FROM STATION NAME,TO STATION NAME,Subs_Trip_Duration,Subs_Trip,Subs_Start_Coords,Subs_End_Coords,Subs_Median_Duration_Mins,Subs_Median_Unix_StartTime,Subs_Median_Age,Subs_Size,Subs_Median_Timestamp
76,1334,Peoria St & Jackson Blvd,Clinton St & Jackson Blvd,3.45,"41.877749,-87.649633|41.878534,-87.640978","41.877749,-87.649633","41.878534,-87.640978",3.866666667,1495009200,27.0,109,2017-05-17 08:20:00
77,3613,Damen Ave & Pierce Ave,Damen Ave & Augusta Blvd,4.233333333,"41.90939601,-87.67769193|41.899714,-87.677234","41.90939601,-87.67769193","41.899714,-87.677234",4.333333333,1494862770,26.0,108,2017-05-15 15:39:30
78,537,Clark St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,4.55,"41.929546,-87.643118|41.932418,-87.65270500000001","41.929546,-87.643118","41.932418,-87.65270500000001",4.775,1495050630,40.0,108,2017-05-17 19:50:30
79,146,Clinton St & Washington Blvd,Columbus Dr & Randolph St,10.83333333,"41.883379999999995,-87.64116999999999|41.884728,-87.61952099999999","41.883379999999995,-87.64116999999999","41.884728,-87.61952099999999",10.90833333,1494921000,40.0,108,2017-05-16 07:50:00
80,3190,Dearborn St & Monroe St,Canal St & Madison St,5.05,"41.88131982,-87.62952092|41.882090999999996,-87.639833","41.88131982,-87.62952092","41.882090999999996,-87.639833",4.541666667,1494865650,43.0,108,2017-05-15 16:27:30
81,3196,Larrabee St & Kingsbury St,Canal St & Adams St,10.2,"41.897764,-87.642884|41.879255,-87.639904","41.897764,-87.642884","41.879255,-87.639904",10.975,1494952710,21.0,106,2017-05-16 16:38:30
82,2153,Wabash Ave & 16th St,Wabash Ave & Roosevelt Rd,3.75,"41.860384,-87.625813|41.867227,-87.625961","41.860384,-87.625813","41.867227,-87.625961",3.583333333,1494856560,33.0,106,2017-05-15 13:56:00
83,4144,Sheffield Ave & Fullerton Ave,Racine Ave & Wrightwood Ave,4.483333333,"41.92560188,-87.65370804|41.928886999999996,-87.658971","41.92560188,-87.65370804","41.928886999999996,-87.658971",3.675,1494912180,40.0,104,2017-05-16 05:23:00
84,1551,Clinton St & Jackson Blvd,Kingsbury St & Kinzie St,13.83333333,"41.878534,-87.640978|41.88917683,-87.63850577","41.878534,-87.640978","41.88917683,-87.63850577",7.791666667,1494806220,30.0,104,2017-05-14 23:57:00
85,5876,Canal St & Monroe St (*),Michigan Ave & Washington St,8.75,"41.880884,-87.639525|41.88389277,-87.62464914","41.880884,-87.639525","41.88389277,-87.62464914",8.266666667,1495096770,36.0,104,2017-05-18 08:39:30
86,3233,Sheridan Rd & Irving Park Rd,Sheridan Rd & Buena Ave,2.416666667,"41.954245,-87.65440600000001|41.958494,-87.654966","41.954245,-87.65440600000001","41.958494,-87.654966",2.758333333,1494972270,48.0,104,2017-05-16 22:04:30
87,183,Clinton St & Washington Blvd,Wells St & Huron St,6.433333332999999,"41.883379999999995,-87.64116999999999|41.894729,-87.634371","41.883379999999995,-87.64116999999999","41.894729,-87.634371",9.366666667,1494836700,38.0,103,2017-05-15 08:25:00
88,909,Broadway & Belmont Ave,Wilton Ave & Belmont Ave,2.766666667,"41.940106,-87.645451|41.94018,-87.65304","41.940106,-87.645451","41.94018,-87.65304",3.1,1494930300,39.0,102,2017-05-16 10:25:00
89,603,Clinton St & Madison St,Franklin St & Jackson Blvd,5.033333333,"41.882242,-87.64106600000001|41.87770796,-87.63532114","41.882242,-87.64106600000001","41.87770796,-87.63532114",4.75,1494924660,28.0,102,2017-05-16 08:51:00
90,1374,Sheridan Rd & Buena Ave,Sheridan Rd & Irving Park Rd,2.55,"41.958494,-87.654966|41.954245,-87.65440600000001","41.958494,-87.654966","41.954245,-87.65440600000001",2.525,1495052760,27.0,102,2017-05-17 20:26:00
91,355,Claremont Ave & Hirsch St,Damen Ave & Pierce Ave,2.95,"41.907781,-87.685854|41.90939601,-87.67769193","41.907781,-87.685854","41.90939601,-87.67769193",3.3,1494917820,32.0,101,2017-05-16 06:57:00
92,1317,Wacker Dr & Washington St,Columbus Dr & Randolph St,8.233333333,"41.88327159,-87.63731329|41.884728,-87.61952099999999","41.88327159,-87.63731329","41.884728,-87.61952099999999",9.083333332999999,1495011150,33.0,100,2017-05-17 08:52:30
93,3340,Theater on the Lake,Lakefront Trail & Bryn Mawr Ave,23.51666667,"41.926277,-87.630834|41.984036700000004,-87.65231047","41.926277,-87.630834","41.984036700000004,-87.65231047",24.84166667,1495024980,34.0,100,2017-05-17 12:43:00
94,490,Financial Pl & Congress Pkwy,Clinton St & Madison St,6.1,"41.87500914,-87.63310582|41.882242,-87.64106600000001","41.87500914,-87.63310582","41.882242,-87.64106600000001",6.708333333,1494923280,36.0,100,2017-05-16 08:28:00
95,2897,Wood St & Taylor St,Clinton St & Jackson Blvd,14.16666667,"41.869153999999995,-87.67104499999999|41.878534,-87.640978","41.869153999999995,-87.67104499999999","41.878534,-87.640978",15.6,1494952560,32.0,99,2017-05-16 16:36:00
96,2997,LaSalle St & Washington St,Michigan Ave & Washington St,5.5,"41.882664,-87.63253|41.88389277,-87.62464914","41.882664,-87.63253","41.88389277,-87.62464914",4.55,1494922680,30.0,99,2017-05-16 08:18:00
97,1936,Michigan Ave & Lake St,Canal St & Madison St,8.85,"41.886024,-87.624117|41.882090999999996,-87.639833","41.886024,-87.624117","41.882090999999996,-87.639833",9.066666667,1494607320,33.0,99,2017-05-12 16:42:00
98,3171,Kingsbury St & Erie St,Canal St & Adams St,8.433333333,"41.893882,-87.641711|41.879255,-87.639904","41.893882,-87.641711","41.879255,-87.639904",8.9,1494957060,33.0,99,2017-05-16 17:51:00
99,148,Kingsbury St & Erie St,Clinton St & Washington Blvd,5.533333333,"41.893882,-87.641711|41.883379999999995,-87.64116999999999","41.893882,-87.641711","41.883379999999995,-87.64116999999999",6.583333333,1494922260,25.0,97,2017-05-16 08:11:00
100,3259,Dearborn St & Erie St,Canal St & Adams St,12.26666667,"41.893992,-87.62931800000001|41.879255,-87.639904","41.893992,-87.62931800000001","41.879255,-87.639904",11.76666667,1494868440,48.5,97,2017-05-15 17:14:00
101,2760,Theater on the Lake,Michigan Ave & Oak St,10.76666667,"41.926277,-87.630834|41.90096039,-87.62377664","41.926277,-87.630834","41.90096039,-87.62377664",14.25,1495092780,33.0,97,2017-05-18 07:33:00
102,2297,Sheridan Rd & Noyes St (NU),Chicago Ave & Sheridan Rd,5.133333333,"42.058239,-87.677432|42.050491,-87.677821","42.058239,-87.677432","42.050491,-87.677821",4.516666667,1494933450,45.0,96,2017-05-16 11:17:30
