,trip,Median Duration (mins),Median time of day,public_duration
269,"40.72521311,-73.97768752|40.73454567,-73.99074142",8.516666666666667,0 days 08:00:00.000000000,
270,"40.7252556952547,-74.00412082672119|40.73038599,-74.00214988",3.375,0 days 13:00:00.000000000,
271,"40.72557000000001,-73.94434|40.71774592,-73.95600096",6.783333333333333,0 days 10:00:00.000000000,
272,"40.72557000000001,-73.94434|40.7239567849954,-73.94984364509583",3.0166666666666666,0 days 08:00:00.000000000,
273,"40.72606,-73.95621|40.71774592,-73.95600096",5.366666666666666,0 days 12:00:00.000000000,
274,"40.72606,-73.95621|40.7190095,-73.95852515",4.583333333333333,0 days 09:00:00.000000000,
275,"40.72621788,-73.98379855|40.72743423,-73.99379025",5.466666666666667,0 days 13:00:00.000000000,
276,"40.72621788,-73.98379855|40.729514962249496,-73.99075269699097",4.116666666666666,0 days 11:00:00.000000000,
277,"40.72621788,-73.98379855|40.73020660529954,-73.99102628231049",4.675,0 days 13:00:00.000000000,
278,"40.72621788,-73.98379855|40.73454567,-73.99074142",6.966666666666667,0 days 13:00:00.000000000,
279,"40.72621788,-73.98379855|40.73704984,-73.99009296",8.25,0 days 10:00:00.000000000,
280,"40.7262807,-73.98978041|40.729514962249496,-73.99075269699097",2.6166666666666667,0 days 09:00:00.000000000,
281,"40.72708584,-73.95299117|40.71774592,-73.95600096",5.683333333333334,0 days 10:00:00.000000000,
282,"40.72710258,-74.00297088|40.72210378668603,-73.99724900722505",5.366666666666666,0 days 13:00:00.000000000,
283,"40.72710258,-74.00297088|40.73492695,-73.99200509",7.916666666666667,0 days 14:00:00.000000000,
284,"40.72710258,-74.00297088|40.74173969,-73.99415556",8.641666666666667,0 days 13:00:00.000000000,
285,"40.72740794,-73.98142006|40.72740794,-73.98142006",12.75,0 days 15:00:00.000000000,
286,"40.72740794,-73.98142006|40.729514962249496,-73.99075269699097",5.516666666666667,0 days 11:00:00.000000000,
287,"40.72740794,-73.98142006|40.73020660529954,-73.99102628231049",5.05,0 days 09:00:00.000000000,
288,"40.72740794,-73.98142006|40.73454567,-73.99074142",6.883333333333334,0 days 11:00:00.000000000,
289,"40.72743423,-73.99379025|40.72217444,-73.98368779",6.316666666666666,0 days 15:00:00.000000000,
290,"40.72743423,-73.99379025|40.72621788,-73.98379855",5.5,0 days 16:00:00.000000000,
291,"40.72743423,-73.99379025|40.72710258,-74.00297088",5.55,0 days 13:00:00.000000000,
292,"40.72743423,-73.99379025|40.72779126,-73.98564945",4.533333333333333,0 days 14:00:00.000000000,
293,"40.72743423,-73.99379025|40.72917025,-73.99810231",2.35,0 days 16:00:00.000000000,
294,"40.72743423,-73.99379025|40.73020660529954,-73.99102628231049",2.191666666666667,0 days 14:00:00.000000000,
295,"40.72743423,-73.99379025|40.73038599,-74.00214988",4.55,0 days 11:00:00.000000000,
296,"40.72743423,-73.99379025|40.73223272,-73.98889957",3.775,0 days 15:00:00.000000000,
297,"40.72743423,-73.99379025|40.73454567,-73.99074142",4.616666666666666,0 days 15:00:00.000000000,
298,"40.72743423,-73.99379025|40.73704984,-73.99009296",5.983333333333333,0 days 14:00:00.000000000,
299,"40.72743423,-73.99379025|40.74034320000001,-73.98955109",7.666666666666667,0 days 12:00:00.000000000,
300,"40.7277140777778,-74.01129573583603|40.711512,-74.01575600000002",9.816666666666666,0 days 17:00:00.000000000,
301,"40.7277140777778,-74.01129573583603|40.7153379,-74.01658354",7.383333333333334,0 days 16:00:00.000000000,
302,"40.7277140777778,-74.01129573583603|40.71754834,-74.01322069",5.383333333333334,0 days 17:00:00.000000000,
303,"40.7277140777778,-74.01129573583603|40.76087502,-74.00277668",16.05,0 days 16:00:00.000000000,
304,"40.72779126,-73.98564945|40.73020660529954,-73.99102628231049",3.6166666666666667,0 days 13:00:00.000000000,
305,"40.72779126,-73.98564945|40.73454567,-73.99074142",6.133333333333334,0 days 13:00:00.000000000,
306,"40.728048571362606,-73.97881150245668|40.72955361,-73.98057249",1.475,0 days 17:00:00.000000000,
307,"40.728048571362606,-73.97881150245668|40.73454567,-73.99074142",7.066666666666666,0 days 09:00:00.000000000,
308,"40.7284186,-73.98713956|40.729514962249496,-73.99075269699097",2.1083333333333334,0 days 18:00:00.000000000,
309,"40.728846,-74.00859100000002|40.7153379,-74.01658354",9.083333333333334,0 days 13:00:00.000000000,
310,"40.728846,-74.00859100000002|40.71754834,-74.01322069",6.875,0 days 09:00:00.000000000,
311,"40.728846,-74.00859100000002|40.73038599,-74.00214988",3.95,0 days 14:00:00.000000000,
312,"40.728846,-74.00859100000002|40.73291553,-74.00711384",2.8,0 days 15:00:00.000000000,
313,"40.72906,-73.95779|40.7190095,-73.95852515",6.441666666666666,0 days 17:00:00.000000000,
314,"40.72906,-73.95779|40.72036775298455,-73.96165072917937",4.991666666666666,0 days 15:00:00.000000000,
315,"40.72917025,-73.99810231|40.73454567,-73.99074142",5.4,0 days 13:00:00.000000000,
316,"40.72917025,-73.99810231|40.73492695,-73.99200509",4.366666666666666,0 days 15:00:00.000000000,
317,"40.729514962249496,-73.99075269699097|40.72453734,-73.98185424",5.033333333333333,0 days 16:00:00.000000000,
318,"40.729514962249496,-73.99075269699097|40.72521311,-73.97768752",7.258333333333334,0 days 17:00:00.000000000,
319,"40.729514962249496,-73.99075269699097|40.72621788,-73.98379855",4.15,0 days 17:00:00.000000000,
320,"40.729514962249496,-73.99075269699097|40.7262807,-73.98978041",2.566666666666667,0 days 16:00:00.000000000,
321,"40.729514962249496,-73.99075269699097|40.72740794,-73.98142006",5.283333333333333,0 days 19:00:00.000000000,
322,"40.729514962249496,-73.99075269699097|40.72779126,-73.98564945",2.6666666666666665,0 days 15:00:00.000000000,
323,"40.729514962249496,-73.99075269699097|40.73454567,-73.99074142",3.316666666666667,0 days 16:00:00.000000000,
324,"40.729514962249496,-73.99075269699097|40.73704984,-73.99009296",4.65,0 days 13:00:00.000000000,
325,"40.72953837,-73.98426726|40.73454567,-73.99074142",5.333333333333333,0 days 15:00:00.000000000,
326,"40.72955361,-73.98057249|40.73223272,-73.98889957",4.583333333333333,0 days 16:00:00.000000000,
327,"40.72955361,-73.98057249|40.73454567,-73.99074142",5.875,0 days 10:00:00.000000000,
328,"40.72955361,-73.98057249|40.73492695,-73.99200509",6.383333333333334,0 days 11:00:00.000000000,
329,"40.73020660529954,-73.99102628231049|40.72621788,-73.98379855",4.475,0 days 16:00:00.000000000,
330,"40.73020660529954,-73.99102628231049|40.72740794,-73.98142006",5.133333333333334,0 days 18:00:00.000000000,
331,"40.73020660529954,-73.99102628231049|40.72779126,-73.98564945",2.8833333333333333,0 days 17:00:00.000000000,
332,"40.73020660529954,-73.99102628231049|40.73454567,-73.99074142",2.9,0 days 14:00:00.000000000,
333,"40.73020660529954,-73.99102628231049|40.73704984,-73.99009296",4.35,0 days 13:00:00.000000000,
334,"40.73020660529954,-73.99102628231049|40.74034320000001,-73.98955109",6.466666666666667,0 days 10:00:00.000000000,
335,"40.73020660529954,-73.99102628231049|40.74173969,-73.99415556",8.85,0 days 13:00:00.000000000,
336,"40.73026,-73.95394|40.74232744,-73.95411749",7.85,0 days 10:00:00.000000000,
337,"40.73038599,-74.00214988|40.71754834,-74.01322069",9.141666666666667,0 days 09:00:00.000000000,
338,"40.73038599,-74.00214988|40.72210378668603,-73.99724900722505",8.816666666666666,0 days 13:00:00.000000000,
339,"40.73038599,-74.00214988|40.72706363348306,-73.99662137031554",3.55,0 days 14:00:00.000000000,
340,"40.73038599,-74.00214988|40.728846,-74.00859100000002",3.658333333333333,0 days 12:00:00.000000000,
341,"40.73038599,-74.00214988|40.73172428,-74.00674436",3.2333333333333334,0 days 13:00:00.000000000,
342,"40.73038599,-74.00214988|40.73291553,-74.00711384",3.908333333333333,0 days 14:00:00.000000000,
343,"40.73038599,-74.00214988|40.73492695,-73.99200509",6.75,0 days 16:00:00.000000000,
344,"40.73038599,-74.00214988|40.73649403,-73.99704374",3.8833333333333333,0 days 15:00:00.000000000,
345,"40.73038599,-74.00214988|40.73971301,-73.99456405",6.25,0 days 13:00:00.000000000,
346,"40.73038599,-74.00214988|40.74034320000001,-73.98955109",8.758333333333333,0 days 10:00:00.000000000,
347,"40.73038599,-74.00214988|40.74173969,-73.99415556",7.108333333333333,0 days 14:00:00.000000000,
348,"40.73047309,-73.98672378|40.73454567,-73.99074142",3.6666666666666665,0 days 12:00:00.000000000,
349,"40.73047747,-73.99906065|40.73492695,-73.99200509",4.791666666666667,0 days 15:00:00.000000000,
350,"40.73143724085228,-73.99490341544151|40.73223272,-73.98889957",3.8666666666666667,0 days 15:00:00.000000000,
351,"40.73143724085228,-73.99490341544151|40.73454567,-73.99074142",3.525,0 days 14:00:00.000000000,
352,"40.73143724085228,-73.99490341544151|40.73492695,-73.99200509",2.55,0 days 16:00:00.000000000,
353,"40.73172428,-74.00674436|40.71754834,-74.01322069",8.55,0 days 09:00:00.000000000,
354,"40.73172428,-74.00674436|40.73038599,-74.00214988",3.316666666666667,0 days 13:00:00.000000000,
355,"40.73172428,-74.00674436|40.73652889,-74.00618026",3.1333333333333333,0 days 13:00:00.000000000,
356,"40.73172428,-74.00674436|40.74475148,-73.99915362",7.725,0 days 14:00:00.000000000,
357,"40.73172428,-74.00674436|40.74691959,-74.00451887",9.625,0 days 10:00:00.000000000,
358,"40.73172428,-74.00674436|40.74734825,-73.99723551",9.533333333333333,0 days 16:00:00.000000000,
359,"40.73221853,-73.98165557|40.7262807,-73.98978041",6.083333333333333,0 days 15:00:00.000000000,
360,"40.73221853,-73.98165557|40.73314259,-73.97573881",3.25,0 days 17:00:00.000000000,
361,"40.73221853,-73.98165557|40.734232,-73.986923",3.05,0 days 14:00:00.000000000,
362,"40.73221853,-73.98165557|40.73454567,-73.99074142",5.316666666666666,0 days 13:00:00.000000000,
363,"40.73221853,-73.98165557|40.736502,-73.97809472",2.7333333333333334,0 days 12:00:00.000000000,
364,"40.73221853,-73.98165557|40.73704984,-73.99009296",5.3,0 days 14:00:00.000000000,
365,"40.73221853,-73.98165557|40.7381765,-73.97738662",4.133333333333334,0 days 14:00:00.000000000,
366,"40.73221853,-73.98165557|40.739445,-73.97680600000002",4.35,0 days 07:00:00.000000000,
367,"40.73221853,-73.98165557|40.74034320000001,-73.98955109",7.458333333333333,0 days 09:00:00.000000000,
368,"40.73221853,-73.98165557|40.74144387,-73.97536082",5.4,0 days 11:00:00.000000000,
369,"40.73223272,-73.98889957|40.72621788,-73.98379855",5.95,0 days 16:00:00.000000000,
370,"40.73223272,-73.98889957|40.72740794,-73.98142006",5.483333333333333,0 days 19:00:00.000000000,
371,"40.73223272,-73.98889957|40.728048571362606,-73.97881150245668",5.491666666666666,0 days 17:00:00.000000000,
372,"40.73223272,-73.98889957|40.72955361,-73.98057249",4.675,0 days 18:00:00.000000000,
373,"40.73224119,-74.00026394|40.74173969,-73.99415556",6.166666666666667,0 days 10:00:00.000000000,
374,"40.73226398,-73.99852205|40.73492695,-73.99200509",4.241666666666666,0 days 13:00:00.000000000,
375,"40.73266,-73.95826|40.74232744,-73.95411749",7.6,0 days 08:00:00.000000000,
376,"40.73291553,-74.00711384|40.711512,-74.01575600000002",12.75,0 days 15:00:00.000000000,
377,"40.73291553,-74.00711384|40.7153379,-74.01658354",10.25,0 days 12:00:00.000000000,
378,"40.73291553,-74.00711384|40.71754834,-74.01322069",8.616666666666667,0 days 13:00:00.000000000,
379,"40.73291553,-74.00711384|40.72019521437465,-74.0103006362915",7.783333333333333,0 days 09:00:00.000000000,
380,"40.73291553,-74.00711384|40.72243797,-74.00566443",6.8,0 days 09:00:00.000000000,
381,"40.73291553,-74.00711384|40.72405549,-74.00965965",5.233333333333333,0 days 08:00:00.000000000,
382,"40.73291553,-74.00711384|40.72706363348306,-73.99662137031554",7.083333333333333,0 days 14:00:00.000000000,
383,"40.73291553,-74.00711384|40.728846,-74.00859100000002",3.125,0 days 14:00:00.000000000,
384,"40.73291553,-74.00711384|40.73038599,-74.00214988",3.95,0 days 14:00:00.000000000,
385,"40.73291553,-74.00711384|40.739323,-74.008119",4.616666666666666,0 days 10:00:00.000000000,
386,"40.73291553,-74.00711384|40.742753828659026,-74.00747358798982",6.716666666666667,0 days 08:00:00.000000000,
387,"40.73291553,-74.00711384|40.74334935,-74.00681753",7.766666666666667,0 days 11:00:00.000000000,
388,"40.73291553,-74.00711384|40.74475148,-73.99915362",7.5,0 days 17:00:00.000000000,
389,"40.73291553,-74.00711384|40.74691959,-74.00451887",10.233333333333333,0 days 15:00:00.000000000,
390,"40.73314259,-73.97573881|40.73221853,-73.98165557",3.7333333333333334,0 days 13:00:00.000000000,
391,"40.73314259,-73.97573881|40.73381219196632,-73.9805442094803",2.816666666666667,0 days 16:00:00.000000000,
392,"40.73314259,-73.97573881|40.734232,-73.986923",6.233333333333333,0 days 14:00:00.000000000,
393,"40.73314259,-73.97573881|40.736502,-73.97809472",3.0,0 days 12:00:00.000000000,
394,"40.73314259,-73.97573881|40.73704984,-73.99009296",8.633333333333333,0 days 10:00:00.000000000,
395,"40.73314259,-73.97573881|40.73827428,-73.98751968",6.566666666666666,0 days 09:00:00.000000000,
396,"40.73314259,-73.97573881|40.74034320000001,-73.98955109",7.566666666666666,0 days 09:00:00.000000000,
397,"40.73314259,-73.97573881|40.74173969,-73.99415556",9.7,0 days 09:00:00.000000000,
398,"40.73381219196632,-73.9805442094803|40.73314259,-73.97573881",2.433333333333333,0 days 17:00:00.000000000,
399,"40.73381219196632,-73.9805442094803|40.734232,-73.986923",3.716666666666667,0 days 15:00:00.000000000,
400,"40.73381219196632,-73.9805442094803|40.73704984,-73.99009296",5.183333333333334,0 days 08:00:00.000000000,
401,"40.73381219196632,-73.9805442094803|40.74034320000001,-73.98955109",6.583333333333333,0 days 12:00:00.000000000,
402,"40.73381219196632,-73.9805442094803|40.74144387,-73.97536082",4.833333333333333,0 days 12:00:00.000000000,
403,"40.734232,-73.986923|40.73221853,-73.98165557",4.0,0 days 17:00:00.000000000,
404,"40.734232,-73.986923|40.73314259,-73.97573881",6.133333333333334,0 days 16:00:00.000000000,
405,"40.734232,-73.986923|40.73381219196632,-73.9805442094803",4.016666666666667,0 days 15:00:00.000000000,
406,"40.734232,-73.986923|40.73704984,-73.99009296",2.941666666666667,0 days 10:00:00.000000000,
407,"40.734232,-73.986923|40.74025878,-73.98409214",5.216666666666667,0 days 14:00:00.000000000,
408,"40.734232,-73.986923|40.74034320000001,-73.98955109",5.2,0 days 10:00:00.000000000,
409,"40.73454567,-73.99074142|40.72210378668603,-73.99724900722505",8.15,0 days 17:00:00.000000000,
410,"40.73454567,-73.99074142|40.72430527250332,-73.99600982666016",7.175,0 days 15:00:00.000000000,
411,"40.73454567,-73.99074142|40.72453734,-73.98185424",8.3,0 days 16:00:00.000000000,
412,"40.73454567,-73.99074142|40.72521311,-73.97768752",8.433333333333334,0 days 16:00:00.000000000,
413,"40.73454567,-73.99074142|40.72621788,-73.98379855",7.183333333333334,0 days 18:00:00.000000000,
414,"40.73454567,-73.99074142|40.7262807,-73.98978041",6.016666666666667,0 days 16:00:00.000000000,
415,"40.73454567,-73.99074142|40.72740794,-73.98142006",6.591666666666667,0 days 18:00:00.000000000,
416,"40.73454567,-73.99074142|40.72743423,-73.99379025",4.566666666666666,0 days 14:00:00.000000000,
417,"40.73454567,-73.99074142|40.72779126,-73.98564945",5.658333333333333,0 days 17:00:00.000000000,
418,"40.73454567,-73.99074142|40.728048571362606,-73.97881150245668",6.966666666666667,0 days 16:00:00.000000000,
419,"40.73454567,-73.99074142|40.7284186,-73.98713956",5.216666666666667,0 days 17:00:00.000000000,
420,"40.73454567,-73.99074142|40.72903917,-73.99404649",3.2583333333333333,0 days 14:00:00.000000000,
421,"40.73454567,-73.99074142|40.72917025,-73.99810231",5.816666666666666,0 days 17:00:00.000000000,
422,"40.73454567,-73.99074142|40.729514962249496,-73.99075269699097",3.683333333333333,0 days 15:00:00.000000000,
423,"40.73454567,-73.99074142|40.72953837,-73.98426726",5.8,0 days 17:00:00.000000000,
424,"40.73454567,-73.99074142|40.72955361,-73.98057249",6.366666666666666,0 days 17:00:00.000000000,
425,"40.73454567,-73.99074142|40.73020660529954,-73.99102628231049",2.841666666666667,0 days 14:00:00.000000000,
426,"40.73454567,-73.99074142|40.73143724085228,-73.99490341544151",3.466666666666667,0 days 15:00:00.000000000,
427,"40.73454567,-73.99074142|40.73649403,-73.99704374",3.1,0 days 17:00:00.000000000,
428,"40.73454567,-73.99074142|40.73781509,-73.99994661",4.366666666666666,0 days 15:00:00.000000000,
429,"40.73492695,-73.99200509|40.73047747,-73.99906065",5.841666666666667,0 days 15:00:00.000000000,
430,"40.73492695,-73.99200509|40.73143724085228,-73.99490341544151",2.966666666666667,0 days 15:00:00.000000000,
431,"40.73492695,-73.99200509|40.73649403,-73.99704374",2.6666666666666665,0 days 15:00:00.000000000,
432,"40.73492695,-73.99200509|40.73781509,-73.99994661",3.6,0 days 14:00:00.000000000,
433,"40.73492695,-73.99200509|40.74173969,-73.99415556",5.9,0 days 15:00:00.000000000,
434,"40.735238,-74.000271|40.73020660529954,-73.99102628231049",5.25,0 days 14:00:00.000000000,
435,"40.735238,-74.000271|40.73492695,-73.99200509",4.916666666666667,0 days 15:00:00.000000000,
436,"40.735238,-74.000271|40.735238,-74.000271",21.308333333333334,0 days 15:00:00.000000000,
437,"40.735238,-74.000271|40.73971301,-73.99456405",3.933333333333333,0 days 12:00:00.000000000,
438,"40.73532427,-73.99800419|40.74173969,-73.99415556",4.541666666666667,0 days 14:00:00.000000000,
439,"40.735367055605394,-73.98797392845155|40.749156,-73.9916",10.008333333333333,0 days 15:00:00.000000000,
440,"40.735367055605394,-73.98797392845155|40.751873,-73.97770600000003",10.583333333333334,0 days 16:00:00.000000000,
441,"40.73555,-73.95284000000002|40.74232744,-73.95411749",5.15,0 days 08:00:00.000000000,
442,"40.73587678,-73.98205027|40.734232,-73.986923",3.2333333333333334,0 days 14:00:00.000000000,
443,"40.73587678,-73.98205027|40.73704984,-73.99009296",5.083333333333333,0 days 13:00:00.000000000,
444,"40.73587678,-73.98205027|40.74034320000001,-73.98955109",5.425,0 days 09:00:00.000000000,
445,"40.73587678,-73.98205027|40.74173969,-73.99415556",6.783333333333333,0 days 13:00:00.000000000,
446,"40.73624527,-73.98473765|40.73704984,-73.99009296",3.566666666666667,0 days 09:00:00.000000000,
447,"40.73649403,-73.99704374|40.74173969,-73.99415556",3.8333333333333335,0 days 14:00:00.000000000,
448,"40.736502,-73.97809472|40.73221853,-73.98165557",3.1416666666666666,0 days 13:00:00.000000000,
449,"40.736502,-73.97809472|40.73314259,-73.97573881",3.1666666666666665,0 days 15:00:00.000000000,
450,"40.736502,-73.97809472|40.74034320000001,-73.98955109",6.95,0 days 09:00:00.000000000,
451,"40.736502,-73.97809472|40.74096374,-73.98602213",5.516666666666667,0 days 08:00:00.000000000,
452,"40.736502,-73.97809472|40.74173969,-73.99415556",8.166666666666666,0 days 13:00:00.000000000,
453,"40.736502,-73.97809472|40.751873,-73.97770600000003",10.833333333333334,0 days 10:00:00.000000000,
454,"40.73652889,-74.00618026|40.73038599,-74.00214988",4.583333333333333,0 days 13:00:00.000000000,
455,"40.73652889,-74.00618026|40.74173969,-73.99415556",8.383333333333333,0 days 12:00:00.000000000,
456,"40.73652889,-74.00618026|40.74475148,-73.99915362",5.908333333333333,0 days 14:00:00.000000000,
457,"40.73704984,-73.99009296|40.72740794,-73.98142006",8.633333333333333,0 days 18:00:00.000000000,
458,"40.73704984,-73.99009296|40.73020660529954,-73.99102628231049",4.55,0 days 15:00:00.000000000,
459,"40.73704984,-73.99009296|40.73221853,-73.98165557",6.2,0 days 16:00:00.000000000,
460,"40.73704984,-73.99009296|40.73381219196632,-73.9805442094803",5.516666666666667,0 days 15:00:00.000000000,
461,"40.73704984,-73.99009296|40.73587678,-73.98205027",5.033333333333333,0 days 16:00:00.000000000,
462,"40.73704984,-73.99009296|40.73624527,-73.98473765",3.783333333333333,0 days 15:00:00.000000000,
463,"40.73704984,-73.99009296|40.736502,-73.97809472",7.483333333333333,0 days 15:00:00.000000000,
464,"40.73704984,-73.99009296|40.73935542,-73.99931783",5.083333333333333,0 days 14:00:00.000000000,
465,"40.73704984,-73.99009296|40.73971301,-73.99456405",3.625,0 days 14:00:00.000000000,
466,"40.73704984,-73.99009296|40.74025878,-73.98409214",4.75,0 days 14:00:00.000000000,
467,"40.73704984,-73.99009296|40.74034320000001,-73.98955109",2.433333333333333,0 days 10:00:00.000000000,
468,"40.73704984,-73.99009296|40.74173969,-73.99415556",4.758333333333334,0 days 13:00:00.000000000,
469,"40.73704984,-73.99009296|40.7429489166009,-74.00413691997528",6.625,0 days 11:00:00.000000000,
470,"40.73704984,-73.99009296|40.74475148,-73.99915362",7.65,0 days 15:00:00.000000000,
471,"40.73704984,-73.99009296|40.746647,-73.993915",8.85,0 days 13:00:00.000000000,
472,"40.73704984,-73.99009296|40.74691959,-74.00451887",9.716666666666667,0 days 11:00:00.000000000,
473,"40.73704984,-73.99009296|40.74901271,-73.98848395",10.308333333333334,0 days 13:00:00.000000000,
474,"40.73704984,-73.99009296|40.749156,-73.9916",8.408333333333333,0 days 15:00:00.000000000,
475,"40.73704984,-73.99009296|40.751873,-73.97770600000003",10.116666666666667,0 days 16:00:00.000000000,
476,"40.73726186,-73.99238967|40.73038599,-74.00214988",7.183333333333334,0 days 14:00:00.000000000,
477,"40.73726186,-73.99238967|40.73935542,-73.99931783",3.841666666666667,0 days 15:00:00.000000000,
478,"40.73726186,-73.99238967|40.74173969,-73.99415556",4.866666666666666,0 days 15:00:00.000000000,
479,"40.73781509,-73.99994661|40.73223272,-73.98889957",6.516666666666667,0 days 17:00:00.000000000,
480,"40.73781509,-73.99994661|40.73492695,-73.99200509",4.716666666666667,0 days 14:00:00.000000000,
481,"40.73781509,-73.99994661|40.73543934,-73.99453948",2.9833333333333334,0 days 12:00:00.000000000,
482,"40.73781509,-73.99994661|40.74173969,-73.99415556",4.533333333333333,0 days 11:00:00.000000000,
483,"40.7381765,-73.97738662|40.74096374,-73.98602213",6.466666666666667,0 days 10:00:00.000000000,
484,"40.7381765,-73.97738662|40.74144387,-73.97536082",2.7083333333333335,0 days 11:00:00.000000000,
485,"40.73827428,-73.98751968|40.73314259,-73.97573881",5.833333333333333,0 days 16:00:00.000000000,
486,"40.73827428,-73.98751968|40.73587678,-73.98205027",3.183333333333333,0 days 16:00:00.000000000,
487,"40.73827428,-73.98751968|40.749156,-73.9916",7.883333333333334,0 days 16:00:00.000000000,
488,"40.73827428,-73.98751968|40.751873,-73.97770600000003",8.45,0 days 16:00:00.000000000,
489,"40.73912601,-73.97973776|40.73047309,-73.98672378",6.633333333333334,0 days 14:00:00.000000000,
490,"40.73912601,-73.97973776|40.73221853,-73.98165557",5.483333333333333,0 days 16:00:00.000000000,
491,"40.73912601,-73.97973776|40.749156,-73.9916",10.116666666666667,0 days 15:00:00.000000000,
492,"40.739323,-74.008119|40.71754834,-74.01322069",10.816666666666666,0 days 10:00:00.000000000,
493,"40.739323,-74.008119|40.73291553,-74.00711384",4.25,0 days 16:00:00.000000000,
494,"40.73935542,-73.99931783|40.73038599,-74.00214988",5.725,0 days 16:00:00.000000000,
495,"40.73935542,-73.99931783|40.73172428,-74.00674436",5.75,0 days 11:00:00.000000000,
496,"40.73935542,-73.99931783|40.73454567,-73.99074142",5.933333333333334,0 days 14:00:00.000000000,
497,"40.73935542,-73.99931783|40.73492695,-73.99200509",5.933333333333334,0 days 15:00:00.000000000,
498,"40.73935542,-73.99931783|40.735238,-74.000271",2.7333333333333334,0 days 14:00:00.000000000,
499,"40.73935542,-73.99931783|40.73726186,-73.99238967",4.333333333333333,0 days 14:00:00.000000000,
500,"40.73935542,-73.99931783|40.74034320000001,-73.98955109",6.108333333333333,0 days 09:00:00.000000000,
501,"40.73935542,-73.99931783|40.74173969,-73.99415556",4.133333333333334,0 days 14:00:00.000000000,
502,"40.73935542,-73.99931783|40.742753828659026,-74.00747358798982",3.4916666666666667,0 days 14:00:00.000000000,
503,"40.73935542,-73.99931783|40.74334935,-74.00681753",4.166666666666667,0 days 13:00:00.000000000,
504,"40.73935542,-73.99931783|40.74475148,-73.99915362",4.458333333333333,0 days 15:00:00.000000000,
505,"40.73935542,-73.99931783|40.7454973,-74.00197139",4.633333333333334,0 days 14:00:00.000000000,
506,"40.73935542,-73.99931783|40.74691959,-74.00451887",6.141666666666667,0 days 13:00:00.000000000,
507,"40.73935542,-73.99931783|40.751873,-73.97770600000003",15.083333333333334,0 days 17:00:00.000000000,
508,"40.739445,-73.97680600000002|40.749156,-73.9916",10.333333333333334,0 days 14:00:00.000000000,
509,"40.73971301,-73.99456405|40.73381219196632,-73.9805442094803",7.0,0 days 16:00:00.000000000,
510,"40.73971301,-73.99456405|40.73704984,-73.99009296",3.15,0 days 16:00:00.000000000,
511,"40.73971301,-73.99456405|40.74901271,-73.98848395",6.775,0 days 14:00:00.000000000,
512,"40.73971301,-73.99456405|40.749156,-73.9916",7.066666666666666,0 days 16:00:00.000000000,
513,"40.73971301,-73.99456405|40.751873,-73.97770600000003",12.2,0 days 16:00:00.000000000,
514,"40.74025878,-73.98409214|40.73704984,-73.99009296",5.108333333333333,0 days 15:00:00.000000000,
515,"40.74025878,-73.98409214|40.74096374,-73.98602213",1.85,0 days 16:00:00.000000000,
516,"40.74025878,-73.98409214|40.74173969,-73.99415556",5.766666666666667,0 days 14:00:00.000000000,
517,"40.74025878,-73.98409214|40.749156,-73.9916",7.858333333333333,0 days 15:00:00.000000000,
518,"40.74025878,-73.98409214|40.751873,-73.97770600000003",7.95,0 days 15:00:00.000000000,
519,"40.74034320000001,-73.98955109|40.72710258,-74.00297088",10.566666666666666,0 days 16:00:00.000000000,
520,"40.74034320000001,-73.98955109|40.72740794,-73.98142006",10.566666666666666,0 days 18:00:00.000000000,
521,"40.74034320000001,-73.98955109|40.73314259,-73.97573881",7.008333333333334,0 days 16:00:00.000000000,
522,"40.74034320000001,-73.98955109|40.73454567,-73.99074142",4.366666666666666,0 days 16:00:00.000000000,
523,"40.74034320000001,-73.98955109|40.73492695,-73.99200509",4.016666666666667,0 days 15:00:00.000000000,
524,"40.74034320000001,-73.98955109|40.73587678,-73.98205027",4.85,0 days 16:00:00.000000000,
525,"40.74034320000001,-73.98955109|40.736502,-73.97809472",6.016666666666667,0 days 15:00:00.000000000,
526,"40.74034320000001,-73.98955109|40.73704984,-73.99009296",2.4833333333333334,0 days 16:00:00.000000000,
527,"40.74034320000001,-73.98955109|40.73935542,-73.99931783",6.016666666666667,0 days 15:00:00.000000000,
528,"40.74034320000001,-73.98955109|40.74173969,-73.99415556",2.9583333333333335,0 days 16:00:00.000000000,
529,"40.74034320000001,-73.98955109|40.74475148,-73.99915362",5.816666666666666,0 days 16:00:00.000000000,
530,"40.74034320000001,-73.98955109|40.7454973,-74.00197139",6.633333333333334,0 days 15:00:00.000000000,
531,"40.74034320000001,-73.98955109|40.74691959,-74.00451887",8.083333333333334,0 days 17:00:00.000000000,
532,"40.74034320000001,-73.98955109|40.749156,-73.9916",6.316666666666666,0 days 13:00:00.000000000,
533,"40.74034320000001,-73.98955109|40.751873,-73.97770600000003",9.05,0 days 17:00:00.000000000,
534,"40.74096374,-73.98602213|40.73912601,-73.97973776",3.783333333333333,0 days 12:00:00.000000000,
535,"40.74096374,-73.98602213|40.749156,-73.9916",6.675,0 days 16:00:00.000000000,
536,"40.74096374,-73.98602213|40.751581,-73.97791",7.483333333333333,0 days 13:00:00.000000000,
537,"40.74096374,-73.98602213|40.751873,-73.97770600000003",7.783333333333333,0 days 16:00:00.000000000,
